mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,zcr,centr,bandw,contrast,rolloff,ccens,ccqt,cstft,cvqt,audio_type
-220.48935,176.73619,-1.2107505,24.033249,-5.811774,2.6784747,-2.4171267,-17.263348,-14.033688,-12.738105,-13.177741,-11.531681,-9.745382,-4.4925504,-1.671054,-10.143371,-6.6869197,-0.009263661,-2.3557475,-12.117283,0.046931776889534885,843.3655777340606,988.2919988829068,24.474860035122806,1433.3351312681687,0.2397967,0.38381174,0.33763155,0.41532868,fake
-195.76866,133.58685,15.343711,35.54461,-7.4439635,20.586485,-10.402623,-7.963852,-10.492082,-25.691072,-1.7261773,-14.490649,-15.939477,-5.82734,-5.7748528,-11.790284,-4.2640877,-4.040337,-7.3487806,-3.3841093,0.06043462643678161,1183.169876347036,1355.2115674534273,25.222285234627382,2197.748013200431,0.23110701,0.3018199,0.26256347,0.39519554,fake
-288.34717,105.93963,35.358505,30.57195,-13.493068,-7.365252,-5.626896,-12.854443,-6.121001,-9.746988,-10.723495,-8.9341755,-9.252549,-1.3177115,0.60046846,-6.117139,-1.2419739,-1.4147917,-0.44972628,-2.9188428,0.04795619419642857,961.0169717597931,1091.0459308758986,25.766425765654056,1464.898681640625,0.21970388,0.26241717,0.24234405,0.35789344,fake
-217.53003,168.44678,11.910453,35.70362,3.3603015,-13.547067,-4.9146905,-14.878247,-15.235104,-18.785824,-16.232656,-11.073144,-14.455274,-6.4451423,-1.0841309,-11.375956,-12.253985,-1.1105777,-4.0603023,-11.652098,0.05333053234011628,838.6242223832519,966.6582102793033,25.227530386933196,1435.9641851380813,0.2444437,0.33820385,0.27695337,0.39077976,fake
-198.88695,155.31773,9.9648285,30.554762,-17.576015,18.81687,-13.278341,-3.8184144,-2.8884685,-17.054247,-5.181787,-19.387074,-14.757361,-12.518329,-0.02766017,-15.306865,-12.377522,-1.6905873,-5.9772277,-3.933274,0.06482785247093023,1150.9751425051002,1282.958805361758,24.60919209859549,2030.8815179869187,0.25858316,0.4120603,0.33533603,0.44264433,fake
-163.21727,142.50494,-9.827155,16.397617,-14.91349,2.5550945,-9.519693,-6.213626,-4.0970197,-12.088237,-11.368845,-16.602636,-19.77196,-16.672173,-10.670297,-13.483346,-5.7779393,-6.159575,-5.81427,-7.4590807,0.03574672965116279,838.575372509758,1060.4959341304063,25.21066489691115,1426.9502861555231,0.21228944,0.29970315,0.23535372,0.3499341,fake
-163.83281,128.99545,-6.186023,42.433697,-17.01808,14.310058,-10.924078,-17.591532,-5.5375667,-26.491903,-12.634995,-14.893834,-16.97335,-4.4488544,-6.7300324,-12.908209,-0.19056655,-6.24295,-6.86954,-4.1532516,0.054732921511627904,1225.757952050125,1325.0568633466573,24.639147818585595,2293.1609397710754,0.23190622,0.3368435,0.2593754,0.37651578,fake
-154.0212,187.24342,10.728886,28.362602,-0.89781564,15.268459,-14.281822,-5.8315578,-10.166795,-21.331726,-6.064394,-19.6752,-3.1344917,-8.15907,-9.141086,-5.1153584,-18.722292,-5.559352,-4.2093177,-14.155874,0.02282574533045977,648.7635998503331,959.9149679466749,24.415705355871253,992.3836543642242,0.22714658,0.3405934,0.2574508,0.34226158,fake
-221.02496,127.61937,14.58506,25.411741,-13.644286,16.004574,-6.2861557,-7.911433,-1.4061323,-6.820567,-12.591681,-21.326637,-8.223257,-8.490631,-8.408563,-15.755331,-4.486664,-2.014298,-7.654971,-2.6710377,0.07168650072674419,1280.2657586049743,1229.9159009831092,25.027762246444787,2149.689714298692,0.254145,0.3397777,0.26040792,0.38901484,fake
-213.41887,168.94878,7.7292204,30.130318,-8.828617,-2.4462974,-0.78199166,-16.355911,-15.892323,-20.980883,-15.439339,-10.309067,-12.24988,-4.415066,-2.86032,-11.055214,-7.6997933,-2.580176,-4.582298,-10.289318,0.06088033536585366,896.0979546631169,1037.6537354716736,24.806892462112266,1599.4968321265244,0.23627909,0.37007228,0.32316202,0.42251602,fake
-152.28381,166.52342,0.623487,32.421738,-11.4947605,14.951905,-2.2850494,-4.2556057,-5.794998,-13.333476,-9.6640415,-15.032017,-10.980971,-11.559833,-4.820462,-15.566907,-6.7905574,-2.019929,-6.4951262,-7.865772,0.05542559956395349,1045.815203243087,1145.986883001571,24.00411351898147,1755.2064407703488,0.24330613,0.39082733,0.31613845,0.4201465,fake
-187.35051,128.00122,5.9691277,34.6648,-23.970953,16.433107,-6.550928,-13.758586,-10.051646,-12.443409,-11.03107,-22.460089,-6.724432,-8.147129,-8.757005,-17.241491,-3.552673,-1.3092494,-10.637818,-0.9117492,0.09665129905523256,1481.713403369162,1281.1217495566461,25.753464822316275,2381.4220339752906,0.2446916,0.30190867,0.24656364,0.3789031,fake
-237.10725,176.00832,8.920376,11.185816,-3.909655,1.1285632,-6.998173,-13.953345,-11.960853,-12.882025,-12.196615,-10.415881,-8.099033,-3.848671,-3.0690777,-11.284858,-5.5928874,0.4086316,-3.4842615,-7.3501678,0.04422260802469136,788.000806998956,955.5344205790929,23.11284707974752,1370.2826605902778,0.2533975,0.43097922,0.3784322,0.5042483,fake
-125.331245,126.1219,-6.027162,37.71153,-34.019173,32.273277,-17.23778,-1.2718214,0.45833352,-17.056372,-4.329945,-16.75639,-7.8161073,-12.597986,-3.9786928,-14.968149,-3.0258415,-5.1395187,-7.8288474,-5.697846,0.11065463362068965,1708.2016792502611,1532.4128380294687,25.571755251240614,2858.7183459051726,0.20775783,0.28724286,0.27210736,0.3931793,fake
-197.92145,181.81741,6.964185,27.452225,-8.5143,-2.8190892,-2.9226282,-12.252941,-10.379302,-14.897065,-17.60266,-13.252598,-11.482139,-6.481554,-2.161199,-11.875455,-7.0270576,-0.52550673,-4.7292137,-10.328495,0.039596202761627904,716.9721523141885,902.6870210178932,25.19723266991991,1125.4854424055231,0.2275026,0.32191795,0.29264128,0.38207325,fake
-219.25903,129.794,14.098834,47.353455,4.232711,33.33997,-16.890137,-12.017511,1.0402218,-14.422537,-9.063622,-19.413757,-9.400983,-9.977135,-2.8334274,-14.317748,-10.4583645,-1.5622315,-5.7027745,-2.4094503,0.0599109738372093,1213.0850108625027,1446.870854746706,24.100165866614528,2427.4930732194766,0.25410426,0.4231796,0.36742866,0.47370422,fake
-216.91788,131.66805,22.055136,25.658367,-18.68372,21.674953,-11.469245,-9.1916485,-8.345515,-15.013085,-8.356495,-22.720284,-10.300622,-10.656754,-7.63755,-14.441229,-4.38364,-1.6200997,-10.22369,-1.8230892,0.1117653070494186,1501.6477297603146,1244.2611544404133,26.09371123616074,2426.366335846657,0.22640045,0.30143932,0.24492703,0.3752886,fake
-199.93588,116.39141,7.4526186,36.701553,-12.621185,23.901487,-14.041694,-18.817709,-3.837893,-25.77716,-12.136438,-15.943211,-17.664219,-3.8094213,-7.107351,-15.7691345,-1.9032568,-7.239852,-9.638583,-5.6685333,0.08036997126436782,1413.9952973483257,1436.6287732691756,25.34218847375681,2507.8756398168102,0.21196035,0.26906428,0.25635323,0.3437055,fake
-175.6604,155.38593,-0.67269194,36.199924,-14.675702,32.30132,-18.410515,-11.151818,-6.6985197,-18.085045,0.10965779,-17.930489,-4.0064325,-6.431456,-2.4509096,-9.792077,-12.901194,-3.2077522,-5.83459,-8.3508835,0.0879417242005814,1381.9150454013225,1263.6031680856672,23.609598447801787,2315.9460733103197,0.2510839,0.4251768,0.3782219,0.47714424,fake
-249.70015,169.57646,23.30623,28.600462,-6.412106,30.748938,-11.808136,-15.153367,-3.903244,-17.204964,-9.962593,-13.654901,-9.614034,-15.065345,-3.9890757,-11.143917,-9.527578,-3.1729374,-3.9611833,-1.3239356,0.04383743640988372,907.37349645049,1141.1212450398143,24.59240463401886,1690.3564453125,0.23940043,0.37026107,0.34852216,0.46447703,fake
-190.42767,118.66645,-6.1179676,57.837795,-14.491627,20.653316,-16.17058,-16.334932,-8.288716,-31.72146,-5.2031302,-13.15727,-13.438389,4.414966,-5.9474974,-18.325302,0.39376858,-6.452266,-8.119245,-2.6309326,0.09586777797965117,1561.2556128534884,1501.7566602043844,25.470802679315202,2908.8603174963664,0.2250696,0.31271482,0.27485058,0.377274,fake
-202.60533,126.901375,5.604813,57.18464,-20.710274,36.57528,-19.757215,-7.4918156,-5.070245,-22.885538,0.051586863,-23.843147,-5.9001846,-11.279118,-6.787154,-13.741801,-14.070833,-0.59972113,-5.1562786,-9.08619,0.11115211664244186,1637.3600908434357,1480.4827028115055,25.363361989376944,2740.2252906976746,0.21933953,0.29851666,0.31515732,0.4095966,fake
-201.24739,178.88704,-2.7462587,31.267487,4.366058,-1.6176449,-3.275565,-24.976875,-18.560932,-13.950457,-16.282251,-12.829191,-11.265635,-3.3588467,-1.2199026,-13.851772,-8.287566,2.0368052,-6.2858033,-11.229053,0.04269054324127907,751.9210322344676,917.0306367445216,25.287344753988418,1377.248648710029,0.23963042,0.3603894,0.29003286,0.38438094,fake
-318.5571,100.47988,44.10107,35.09537,-16.237392,8.010839,-19.22841,-11.088432,-3.1200728,-11.661063,-4.048796,-10.041906,-4.7213774,4.159378,1.3940545,-9.711374,2.2673326,-0.6392181,-3.551856,-3.837738,0.10325445130813954,1572.693549899337,1261.0888293869425,25.916775489205744,2404.833132721657,0.20276956,0.26381743,0.2603877,0.3487206,fake
-252.89127,123.96487,22.383781,42.974857,6.48593,30.152431,-14.34529,-8.876955,-1.5561442,-17.140718,-10.987017,-16.136549,-6.936153,-11.256463,-4.444807,-12.267948,-8.169546,-0.8049851,-5.5231543,-3.6909628,0.060586618822674417,1146.0372302120347,1372.9910284178397,23.471715672019975,2097.984988190407,0.23831442,0.4221235,0.3798989,0.48452523,fake
-215.32227,134.05013,16.774881,23.524052,-0.6606622,18.795685,-15.281228,-9.993968,-11.063763,-18.78242,-4.359022,-15.396152,-10.84103,-3.1630695,-4.232892,-14.329202,-1.6663537,-3.7963057,-10.133752,-2.3643591,0.04541596912202381,948.6692729470091,1279.900780543055,25.374380421355546,1763.92822265625,0.23469599,0.3587514,0.28997537,0.4103009,fake
-321.37845,94.278046,33.307575,64.40279,-31.17118,10.263597,-19.381653,-16.20716,5.158692,-15.32697,-8.588588,-7.1997085,-9.749336,2.6589618,3.8832767,-16.173203,4.9803886,-0.87696826,-8.121019,-2.5148115,0.11501608455882353,2005.2236652559511,1498.450728519612,26.388694664992055,3164.6208639705883,0.21495901,0.28453153,0.24811403,0.37013337,fake
-144.67189,138.8705,-3.3591905,50.237633,-32.15438,28.613539,-21.82846,-3.370117,-1.4747947,-28.104376,-4.452425,-21.542238,-14.700349,-5.2353907,-2.987464,-13.804391,0.1795785,-4.4595857,-6.262066,-3.6151924,0.08950308866279069,1442.8281718237959,1617.277303528832,25.342736681775555,2911.8649504905525,0.23377517,0.33346707,0.29456133,0.39796832,fake
-224.20312,158.90823,3.3482518,34.849163,4.1940546,-0.4568691,-8.327645,-18.902086,-9.512657,-15.752167,-12.911547,-11.35266,-11.476095,-0.51824254,-2.042654,-10.29538,-7.558057,1.0150777,1.0004343,-11.266751,0.06696346507352942,1028.2123588946054,1029.3651220319339,24.682358370398305,1739.3761488970588,0.23846605,0.3769643,0.34713653,0.46244907,fake
-172.77333,136.69746,6.7770486,29.68111,-12.233742,23.986881,-14.8203335,-6.1666403,-7.6840773,-20.810928,-3.6492507,-17.350086,-11.364444,-6.6491814,-4.4527664,-12.024935,-2.2273178,-2.5821903,-7.4304733,-2.6487906,0.07277093931686046,1277.6920686944673,1345.839858425961,25.896563172283106,2228.5613303960754,0.21641982,0.29406565,0.24895182,0.36895823,fake
-158.82912,156.4602,-9.664925,12.270578,-11.723931,1.8454276,-7.8156247,-7.253165,-9.654135,-13.746535,-13.957468,-17.37362,-14.711272,-13.368649,-9.804398,-13.251557,-8.499927,-6.8684998,-1.4141709,-1.5608171,0.030318859011627907,755.2217408177702,956.6217524647877,25.18005073437361,1207.361691497093,0.2140391,0.2724074,0.23045523,0.33642158,fake
-212.14755,126.60909,-1.5966332,47.260117,-14.856344,2.6504276,-23.91383,-12.667963,-13.110499,-22.00916,-4.359892,-10.571698,-10.356785,-0.14126061,0.8483167,-20.339039,-3.0123649,-4.229691,-13.157086,-3.8531845,0.07965797601744186,1383.4321692680583,1444.6858385535606,25.188160171042487,2681.3845612281975,0.22931981,0.29218858,0.24318881,0.3577484,fake
-140.84178,165.8087,-11.90545,19.46809,-13.273649,3.488291,-19.34117,-15.092578,-9.541107,-22.08663,-12.7792635,-13.317872,-8.138867,-3.4503546,-8.360692,-9.173785,0.027827136,-4.2047853,-2.569802,-8.136813,0.04763267780172414,916.4861499229239,1031.6408393495842,25.19406618742856,1493.9587823275863,0.25225267,0.34717032,0.26524383,0.3587169,fake
-204.57642,117.21863,18.849546,45.65875,-21.21225,25.96199,-21.436056,-8.570948,-4.2092605,-21.03841,-13.299682,-23.317085,-6.186192,-10.747499,-6.706433,-20.370691,-4.341112,-0.91433156,-13.018189,1.5014123,0.1357024436773256,1782.7313587505464,1504.0043457504692,26.428724725416142,2937.4043309411336,0.23422925,0.31707323,0.23252277,0.38090882,fake
-176.12685,141.26082,-1.359679,26.463964,-11.979588,3.5590234,-9.406317,-6.6373854,-12.737911,-16.167036,-8.166056,-11.788126,-9.696689,-9.668916,-7.380701,-10.070415,-4.2687244,-6.8666234,-3.9945228,-6.593501,0.026458030523255814,739.2826756579117,1050.0981317704895,25.16192191680114,1137.5039743822674,0.22938564,0.3055118,0.24162614,0.35346666,fake
-148.4374,139.81229,-4.4725413,30.793964,-19.486273,24.690088,-11.252811,-13.47261,-3.824758,-23.112295,-13.03527,-15.224063,-13.508176,-4.2037225,-5.927029,-16.35479,-0.45844498,-6.412464,-7.3094587,-3.5794556,0.060302734375,1149.5654499979462,1296.8765339378174,25.585376754250348,1972.0407885174418,0.2458618,0.3401872,0.24285148,0.35026714,fake
-204.90234,163.54973,3.6701167,27.837776,-5.6443844,0.020085933,-2.0276055,-17.460732,-12.178139,-16.58268,-11.28722,-10.244382,-13.27623,-3.2949538,-3.9358559,-13.381391,-12.3619,-3.0712242,-2.0409071,-12.703443,0.07308888989825581,1019.169936388713,1102.4318937917603,24.211932878449257,1893.9203306686047,0.23845643,0.36993045,0.33652338,0.45020473,fake
-171.44409,144.85953,1.0513535,20.347387,-11.709655,29.33058,-13.520453,-9.547855,-12.218009,-20.56531,0.7455006,-16.767061,-10.976167,-9.089232,-5.682095,-14.982954,-7.866353,-4.3672113,-13.005362,-3.3004167,0.07671693313953488,1223.5481574310882,1319.7265277888523,25.806786245964982,2265.3680845748545,0.21457233,0.28059852,0.2662789,0.3763539,fake
-203.85928,130.80914,8.169443,34.989082,-28.882668,19.952307,-7.6128306,-18.544464,-7.688664,-18.274515,-9.387941,-4.6663117,-8.463318,-13.188015,2.573857,-17.819935,-6.155798,0.0630234,-11.358649,-1.5774544,0.07366233648255814,1357.02036927799,1378.8019823259697,24.760001719587812,2211.910655886628,0.2602613,0.4577885,0.35430515,0.4730445,fake
-227.33876,135.21587,14.343379,47.234123,-18.729177,12.252806,-12.9492235,-12.655199,-6.3450265,-28.080425,-9.386452,-11.77311,-12.165667,-1.4611261,-3.380132,-11.6482,-1.1251618,-1.2915318,-4.527879,-8.95768,0.10072954963235294,1391.8170364659084,1218.1034095534155,26.27717135882763,2163.0735868566176,0.22858283,0.29636762,0.26728714,0.36600912,fake
-199.24455,139.48157,20.028765,53.172794,-0.07877792,21.107744,-18.785818,-7.0761,-5.661811,-21.045717,-5.9643,-18.713207,-5.687402,-14.946134,-7.0441055,-8.963752,-16.679165,0.15504007,-5.002916,-9.456397,0.04883961397058824,1064.0225658962602,1318.0149071283324,25.44821870239433,1842.9888556985295,0.23872817,0.3400551,0.2925869,0.38405123,fake
-217.58765,123.522835,12.470053,38.181404,-12.031721,-1.7882501,-2.7914054,-9.846663,-10.842726,-17.420874,-9.796468,-13.483719,-15.295009,-7.879939,-8.20986,-9.762779,-7.826519,-7.859186,-0.33114913,-0.57494634,0.05369390443313953,910.8537557925436,1146.5928704699963,24.000463048909833,1585.5698696402617,0.22653931,0.3576006,0.25377342,0.40196818,fake
-191.77249,132.50432,9.148739,34.599583,-18.47966,13.9535885,-8.478537,-9.975008,-4.2822285,-15.623881,-13.127838,-19.786987,-9.584461,-7.3511915,-7.798525,-17.731344,-5.035621,-2.9457693,-12.579158,-4.7460136,0.08053273168103449,1329.5188026687495,1206.1235165010696,25.959466807892863,2176.9573343211205,0.20672491,0.2716273,0.2328461,0.34247902,fake
-191.62296,129.29716,15.501526,58.169186,-6.969046,27.055525,-11.433453,-6.136899,-7.6100307,-22.486382,-5.2612195,-20.953955,-8.581573,-13.744324,-5.4910703,-10.219017,-17.26101,-1.6831386,-4.738764,-9.04119,0.0673828125,1212.1914661002775,1312.9482129638225,25.698190504283687,1919.459711119186,0.19566517,0.26410645,0.2757973,0.36334994,fake
-242.64557,128.90565,14.0214205,36.454617,-14.849789,32.00698,-7.2259445,-4.4434333,-7.268338,-20.249928,-0.33923733,-17.359772,-3.7647297,-9.548799,-7.555706,-7.2478056,-10.4548,-2.6910772,-2.8606193,-5.012765,0.08731717841569768,1489.7316163948271,1440.4368379667637,24.002887363825177,2615.5330214389537,0.25527906,0.41230607,0.34632143,0.4820141,fake
-186.48944,141.57585,-10.248522,42.177948,-13.978175,-3.5637968,-6.4465017,-4.078289,-25.146643,-17.69937,-0.45695356,-19.562824,-3.994818,-3.0452867,-1.6049266,-4.6119533,-7.1689596,-3.266871,-2.2679796,-8.243574,0.08959659529320987,1330.294160917489,1271.5192061585199,25.91488159357289,2474.590386284722,0.23950249,0.35156247,0.28991166,0.4059568,fake
-177.92633,126.85045,7.3490777,24.104906,-20.741938,34.612354,-21.78571,-5.8749123,-7.2636685,-24.281403,-0.09160286,-20.051126,-9.571879,-7.773785,-6.067673,-16.169579,-2.3562438,-1.8348588,-11.539635,1.610891,0.11530250726744186,1692.8532992194093,1521.4683343003483,25.701622636015873,2955.1817428234012,0.21748066,0.2959525,0.25496152,0.4013942,fake
-199.56694,142.97961,-7.295083,30.417803,-12.527252,-3.66249,-15.914955,-17.138227,-14.321172,-18.701477,-10.398072,-10.335857,-8.481537,-0.3255469,0.7532867,-14.26697,-2.6287756,-3.1638176,-9.994175,-5.350966,0.06790726273148148,1049.1788053614293,1045.6091958697666,25.734787209437183,1683.444552951389,0.21045399,0.249454,0.21198207,0.32244173,fake
-238.62401,117.42672,19.215115,24.157932,-13.1283865,31.786797,-13.572212,-4.1433053,-8.767843,-22.2215,-0.3694602,-15.559507,-7.676994,-5.4874167,-2.9342136,-10.955345,-0.20861527,-1.155002,-9.62318,0.84878945,0.10458409926470588,1636.9693782896684,1529.8793592776844,24.86925449741928,2930.9222771139707,0.24656028,0.37643278,0.3398185,0.46591443,fake
-234.1288,171.04774,10.573064,24.459852,-8.14949,5.8042336,-5.8778343,-19.436369,-5.0785522,-18.874355,-12.164766,-7.5463347,-14.575709,1.4439586,-0.9657075,-14.147677,-5.4742026,2.043381,-4.973877,-12.933047,0.06494783100328948,994.9865759159065,1130.529251453107,23.786965259516663,1891.5218955592106,0.24771735,0.36978224,0.35030726,0.45711488,fake
-178.79414,140.50992,-12.295271,14.966655,-9.0852995,10.175386,-5.649807,-4.1907883,-7.6305037,-13.334122,-10.453283,-13.867353,-12.901984,-11.872124,-8.486108,-11.809685,-5.419466,-6.9095926,-2.1928456,-3.8956907,0.03064712213010204,792.4531931748724,1077.5944640400642,24.71424983269872,1330.4443359375,0.22617589,0.32550853,0.25164205,0.34412572,fake
-195.0987,183.56528,3.2664185,23.183508,-11.437515,0.6752889,0.93738014,-14.546036,-13.672332,-17.061123,-14.582642,-11.110205,-13.931103,-6.505186,-2.8418734,-12.67422,-6.7154145,-2.1188936,-3.889948,-8.011229,0.050088571947674417,835.0573443151773,945.9976264183874,24.651375320069622,1423.8204601199127,0.24493665,0.36735925,0.30456412,0.40826735,fake
-177.95067,137.1193,-2.5005515,23.591345,-14.519034,4.52502,-8.101579,-8.985009,-10.062913,-19.875761,-11.619281,-13.984666,-13.571056,-7.9186373,-6.6148863,-9.582713,-6.2268643,-6.757275,-1.2407203,-6.18206,0.04219748757102273,921.6484616736088,1180.2517096854888,24.986509008052906,1573.392001065341,0.22598897,0.31118873,0.23820336,0.37716216,fake
-188.50566,140.73738,-11.7584505,30.077082,-11.7274685,4.7750945,-18.146917,-14.389139,-15.136961,-15.895206,-8.985313,-11.474602,-7.3081703,-3.295131,0.13346724,-13.85164,-3.7174687,-6.0749626,-8.340126,-5.77713,0.056869695216049385,1037.3206829267297,1187.3543877133316,25.80486011653425,1842.019314236111,0.20297855,0.24855371,0.20547949,0.3256593,fake
-288.03537,76.65937,10.845449,34.902054,2.2979982,15.780444,2.5440683,-1.1172217,-0.5553518,-9.345465,-5.415136,-9.072614,-10.796045,-3.997772,-4.555439,-8.635282,0.64635706,-4.8466616,-5.025224,-2.240107,0.031895429238505746,1051.3077153100676,1545.823116618193,23.40996197186444,2199.2330616918102,0.23764634,0.43831626,0.34652442,0.44290382,fake
-156.65709,132.68546,-20.988594,26.653679,-24.626085,14.591408,-8.860542,-9.73374,-3.347307,-19.134787,-3.3615122,-13.678921,-14.696318,-3.470639,-6.03874,-20.172333,-5.0321965,-4.1199365,-10.609661,-4.860613,0.06048442042151163,1260.5236530234781,1390.3028668010568,26.095492016922442,2394.942882449128,0.24165162,0.33245647,0.27352178,0.35112384,fake
-215.97697,129.84497,12.67602,46.03859,-11.770077,23.23715,-10.560983,-13.937506,-6.0889297,-18.405598,-9.427625,-19.998138,-11.904742,-7.991579,-6.8675756,-18.657936,-6.865262,-1.3911253,-10.415078,-2.053834,0.0897018077761628,1353.1569324098825,1341.8167398564813,25.61790026239607,2368.4019576671512,0.20441788,0.28510985,0.24217178,0.36196804,fake
-178.23085,152.66931,-14.343797,24.95922,-24.535917,13.35744,-15.186393,-13.282675,-7.3175106,-25.616652,-9.3563795,-16.297909,-13.519159,-3.5365868,-8.4826145,-14.063195,-1.0134532,-3.6992967,-5.9920716,-6.606365,0.07099950036337209,1132.9074567059463,1212.7592730045346,25.222293272659883,2014.7316156431687,0.24331473,0.31764555,0.2553476,0.35375124,fake
-205.75409,149.59317,11.293275,36.944557,-3.6985216,-5.8204427,3.0836797,-12.661985,-11.794783,-17.270071,-19.070715,-13.981119,-13.697264,-5.4187117,-2.3896925,-12.209082,-8.381621,0.86279595,-3.6720119,-9.135581,0.0603515625,923.8474336605871,1020.1323215546621,25.035608504243093,1542.7906709558824,0.22116235,0.3195057,0.31061018,0.40410066,fake
-179.6299,160.68713,11.292092,42.34476,3.703619,30.27246,-20.377623,-14.401122,-9.094147,-22.845848,-5.3584704,-20.184227,-7.8048954,-8.744724,-6.386124,-8.372371,-12.256437,-3.0652735,-4.3907313,-11.126839,0.06089321402616279,1016.9991741297605,1204.142920279415,24.348882471665743,1864.2495798510174,0.23809746,0.4083389,0.32032874,0.43359303,fake
-226.1381,129.65842,13.968264,36.663483,-1.2789166,35.78601,-11.341355,-9.70962,-6.3577166,-11.889518,-0.11853409,-16.989622,-3.5874696,-6.4957685,-2.4203362,-7.2988787,-7.6989574,-0.9903167,-5.821525,-3.6156082,0.062002328725961536,1173.3576409796583,1410.0690823011705,23.128664092487973,2200.7347693810098,0.2571775,0.4582892,0.39685312,0.45731324,fake
-165.98001,151.28784,-1.192021,31.780653,-10.812615,5.3242083,-22.691486,-17.228762,-13.69235,-25.8963,-12.363549,-16.188557,-9.670886,-2.9957063,-7.9383893,-14.282528,-0.12254694,-0.5167934,-5.0023394,-6.755566,0.06594635719476744,1037.1253138763104,1174.942425006676,26.185057192793764,1813.1708189498547,0.24253297,0.3075382,0.24496688,0.33134502,fake
-185.34808,136.58276,-3.9541473,20.051714,-11.868247,1.5491824,-6.310425,-3.482736,-3.9396245,-14.325067,-10.225022,-15.328808,-16.679277,-10.484018,-9.450327,-11.712606,-6.9657826,-6.423371,-2.6740415,-6.6383924,0.03855202414772727,865.0933435331044,1114.4126308410764,24.913592085896855,1525.3093372691762,0.20575975,0.2834984,0.23316406,0.36863166,fake
-220.04233,161.67802,13.677568,39.47899,-8.62747,2.5866563,-3.066604,-17.743725,-7.658103,-20.376377,-17.74918,-13.580698,-15.879998,-2.7199345,-2.7960207,-9.824026,-4.5133944,-3.019478,-2.5578318,-8.988919,0.07470703125,1037.4652569844084,1095.8992806830372,23.837773529021383,1733.9236237281978,0.259018,0.4202938,0.3458717,0.47119924,fake
-205.01237,113.79256,4.3234224,46.4908,-20.12101,30.631794,-13.057245,-14.072815,-3.2860444,-20.761883,-7.2291083,-9.445275,-9.743993,-11.323319,-0.6524004,-21.786528,-7.24745,0.9524723,-8.819394,0.004704298,0.10372002180232558,1614.164354518843,1520.9216930775654,24.183945688047263,2875.6841615188955,0.25413868,0.43436325,0.31743398,0.47027147,fake
-185.37973,133.12978,10.201051,41.50648,-10.830877,11.665701,-11.493289,-9.865302,-6.7353883,-20.65993,-11.4394655,-18.186174,-15.573544,-10.122093,-7.5205083,-16.486448,-2.748301,-2.7903433,-11.882409,-2.8021011,0.08267282885174419,1254.855593449736,1205.048957432684,25.46251902362201,2007.7208053234012,0.2222713,0.3023604,0.2202149,0.35113037,fake
-211.46689,122.38535,22.813362,59.278927,-13.03235,30.039091,-15.592794,-5.279912,-7.5353265,-29.039364,-3.8440325,-20.165901,-8.151813,-11.754528,-6.8905625,-12.554633,-14.336577,-0.73327255,-5.660963,-9.824457,0.08906590661337209,1445.331355007477,1342.6765394928634,25.91417906017054,2364.2705873001455,0.2108554,0.28791192,0.26625502,0.36986083,fake
-241.38013,135.91068,3.2022386,22.134277,-17.836962,9.633596,-9.982914,-19.872221,-15.401434,-15.273385,-5.5844774,-6.1502414,-6.741736,0.6176549,1.3104665,-14.323032,-2.9806511,-4.515931,-9.545023,-5.4690027,0.0670875726744186,1131.0389340289532,1197.4044276845912,24.92773879298737,1922.714730196221,0.22550452,0.2891447,0.24411443,0.38870925,fake
-264.36014,112.72009,13.152008,41.538116,-10.9729185,5.1450176,-21.350117,-18.667442,-4.9037075,-13.692326,-8.0306225,-14.550089,-9.168285,1.2570552,-2.4636002,-13.125454,-1.5328434,1.0789093,-3.8933885,-6.20582,0.07620059742647059,1441.232891929601,1263.5503522369743,26.055763060616794,2354.5924287683824,0.21290395,0.2626167,0.2330199,0.35044646,fake
-197.64694,148.33537,7.325913,37.388477,-7.288924,25.056017,-12.468172,-8.685312,-11.773497,-16.157934,-3.31544,-15.033979,0.29446238,-8.439041,-4.5999312,-8.677328,-10.331722,-2.061602,-5.2329283,-8.045655,0.06989802870639535,1174.8116825461802,1237.939738880119,23.052081866085256,2039.394644803779,0.2624722,0.46419778,0.37513077,0.47686487,fake
-226.62871,135.68076,-3.6440854,30.166172,-6.840903,14.565298,-9.499338,-25.453293,0.6005592,-23.667385,-13.464401,-9.957288,-16.733194,6.006163,-11.327139,-17.236334,2.8683052,-9.568268,-7.659529,-4.74865,0.04310302734375,1071.3329216619925,1246.5088365223169,25.741021861095845,1923.5879516601562,0.21749207,0.25596482,0.24800682,0.33217385,fake
-199.17844,138.83615,16.050694,21.967356,-14.724839,30.131783,-10.008388,-7.44771,-10.707813,-25.22589,-4.801685,-16.727865,-10.932452,-5.257746,-3.87878,-13.556212,-4.8504457,-4.2336946,-8.366738,-1.5599648,0.07932299236918605,1310.5549311220668,1304.107746315326,25.611408141623144,2216.6679914607557,0.24195291,0.35406417,0.27991605,0.40592182,fake
